"","vote16","protest","vote20jb","vote20bs","apppres7","econpres7","covidpres7","healthcarepres7","dtleader1","dtleader2","econnow","confecon","taxecon","hlthcare2","covid1","covid2","covid_elect","impeach1","impeach2","inc_anes","inc_cpsmod"
"1357",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,8,66
"1358",4,0,1,1,1,2,1,77,1,77,3,3,3,2,1,2,2,7,1,66,5
"1359",1,0,1,1,3,3,3,77,2,77,5,3,3,1,4,1,2,7,1,66,14
"1360",4,0,1,1,4,3,3,77,3,77,5,5,3,5,1,1,4,4,4,11,66
"1361",1,0,2,1,2,1,4,77,1,77,4,5,1,1,1,2,2,7,1,26,66
"1362",2,0,2,2,4,3,5,77,3,77,2,4,4,2,2,2,2,4,4,66,5
"1363",4,0,4,4,6,6,5,77,3,77,4,4,5,5,4,2,4,3,4,66,9
"1364",2,0,2,2,5,7,5,77,3,77,4,2,4,5,1,1,3,1,5,66,2
"1365",1,0,1,1,1,3,2,77,3,77,3,3,2,3,3,3,2,7,1,6,66
"1366",4,0,2,2,6,3,6,77,4,77,5,5,4,4,2,1,2,2,6,66,6
"1367",2,0,2,2,7,6,7,77,5,77,5,3,3,3,2,2,3,1,6,66,66
"1368",2,0,2,2,7,6,7,77,5,77,5,5,4,4,3,4,2,1,7,66,66
"1369",1,0,1,1,3,3,3,77,3,77,4,2,4,4,3,3,1,5,4,66,66
"1370",1,1,1,1,5,3,2,77,4,77,3,2,3,2,4,2,2,6,2,10,66
"1371",4,0,2,2,6,3,2,77,5,77,3,2,5,2,5,3,3,2,6,66,66
"1372",2,1,2,2,7,7,7,77,5,77,5,4,7,5,1,1,3,1,7,14,66
"1373",1,0,1,1,2,1,2,77,1,77,4,4,2,2,4,2,2,7,1,66,66
"1374",2,0,2,2,6,6,3,77,5,77,4,4,3,5,4,2,3,1,6,66,66
"1375",1,0,1,1,1,1,1,77,1,77,5,5,1,5,1,1,4,7,1,11,66
"1376",1,0,1,1,2,3,2,77,1,77,3,2,4,3,3,4,2,7,1,66,66
"1377",2,1,3,3,7,7,7,77,5,77,5,5,6,2,1,1,4,1,7,22,66
"1378",2,0,2,3,7,7,7,77,5,77,5,5,3,3,4,2,3,3,5,66,66
"1379",1,0,1,1,2,2,2,77,2,77,5,4,3,3,1,1,3,7,1,8,66
"1380",1,0,1,1,2,1,2,77,1,77,3,2,1,1,3,2,2,7,1,66,66
"1381",1,0,1,1,1,1,1,77,1,77,2,1,4,1,3,2,2,7,1,66,22
"1382",1,0,1,1,2,2,1,77,2,77,4,2,4,2,4,3,3,7,1,11,66
"1383",2,0,2,2,7,7,7,77,5,77,4,5,4,3,5,1,3,1,7,3,66
"1384",4,0,2,2,7,6,7,77,5,77,5,5,3,2,4,1,3,6,4,66,10
"1385",4,0,1,1,1,1,1,77,1,77,1,1,1,5,1,1,1,1,7,66,5
"1386",4,1,2,2,6,3,7,77,3,77,5,4,3,1,4,1,3,1,6,18,66
"1387",2,0,1,1,4,4,6,77,2,77,3,2,3,3,1,1,2,4,2,20,66
"1388",1,0,1,1,1,1,2,77,1,77,5,3,1,1,5,2,2,7,1,66,66
"1389",3,0,3,3,7,5,7,77,5,77,5,5,2,2,2,1,3,7,2,11,66
"1390",4,0,3,3,3,4,4,77,3,77,4,3,4,2,4,2,3,4,4,5,66
"1391",2,0,2,4,7,7,4,77,5,77,2,2,4,4,3,2,3,1,7,20,66
"1392",2,0,2,2,7,7,7,77,5,77,5,5,2,1,4,1,4,1,7,66,16
"1393",2,0,2,2,7,7,7,77,5,77,5,5,6,2,1,2,3,1,7,66,7
"1394",2,0,2,2,7,6,7,77,5,77,5,3,6,2,4,2,2,1,7,66,66
"1395",1,0,1,1,2,1,4,77,1,77,3,1,3,1,3,3,4,5,2,66,66
"1396",4,0,1,1,1,1,1,77,1,77,2,3,4,2,2,1,2,7,7,66,3
"1397",1,0,1,1,2,2,3,77,4,77,3,4,4,5,3,2,4,7,1,9,66
"1398",2,0,2,2,7,4,7,77,5,77,5,4,6,2,3,1,3,1,7,66,7
"1399",1,0,1,1,2,1,3,77,2,77,4,4,4,1,3,1,2,7,1,66,66
"1400",2,0,2,1,2,1,5,77,2,77,2,2,2,2,1,2,2,2,2,66,20
"1401",1,0,1,1,1,2,1,77,1,77,2,3,3,4,1,2,1,4,3,66,25
"1402",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,66,66
"1403",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,9,66
"1404",1,0,1,1,1,1,1,77,1,77,1,1,1,2,4,1,4,7,1,2,66
"1405",1,0,1,1,3,4,3,77,3,77,4,4,5,3,3,3,3,5,4,18,66
"1406",2,0,2,1,7,6,7,77,5,77,5,5,2,5,1,1,4,6,3,13,66
"1407",4,0,4,4,3,3,5,77,4,77,2,4,3,2,3,1,2,4,3,66,66
"1408",2,0,2,2,7,7,7,77,5,77,5,4,7,3,2,3,3,1,7,66,66
"1409",4,0,4,4,6,5,7,77,3,77,5,3,4,1,2,4,1,6,4,3,66
"1410",2,0,2,3,7,4,6,77,5,77,3,4,4,3,1,1,2,2,6,24,66
"1411",1,0,1,1,2,5,2,77,2,77,2,5,1,3,5,5,1,7,1,66,21
"1412",1,0,1,1,1,1,1,77,1,77,5,5,3,5,4,1,2,7,1,66,66
"1413",1,0,1,1,2,2,2,77,3,77,2,2,2,1,4,4,2,7,1,66,7
"1414",2,0,2,2,7,6,7,77,4,77,4,5,4,2,1,1,2,1,7,66,9
"1415",2,0,2,2,7,4,7,77,5,77,5,5,7,5,5,1,3,1,7,5,66
"1416",4,0,2,2,7,7,7,77,5,77,5,5,4,5,4,1,2,3,4,66,1
"1417",2,0,2,2,7,7,5,77,5,77,5,3,4,2,4,3,3,1,4,66,66
"1418",1,0,1,1,2,2,2,77,2,77,5,4,3,2,3,2,3,6,2,8,66
"1419",1,0,1,1,1,1,1,77,1,77,5,2,4,1,4,3,2,7,1,66,66
"1420",2,0,2,3,3,3,3,77,5,77,2,2,4,1,3,3,3,2,6,22,66
"1421",2,0,2,2,6,3,5,77,3,77,5,4,4,3,3,2,3,4,4,66,21
"1422",4,0,1,1,2,2,3,77,4,77,4,3,5,4,1,1,2,6,2,7,66
"1423",2,0,2,2,7,7,7,77,5,77,5,5,7,5,1,1,3,1,7,66,66
"1424",1,0,1,1,2,1,1,77,1,77,5,3,1,1,3,2,2,7,1,22,66
"1425",2,1,2,2,7,7,7,77,5,77,5,5,4,1,1,1,3,1,7,66,66
"1426",2,0,2,3,7,7,7,77,5,77,5,4,3,4,4,2,1,1,4,66,6
"1427",1,0,1,1,1,1,1,77,1,77,4,2,4,1,3,1,2,7,1,66,15
"1428",1,0,1,1,2,2,2,77,2,77,2,2,2,3,5,4,2,7,1,66,66
"1429",2,0,2,2,7,7,7,77,5,77,5,5,4,5,1,1,2,1,7,12,66
"1430",1,0,1,1,2,1,2,77,1,77,5,4,1,1,2,1,3,7,1,20,66
"1431",3,0,3,2,7,7,7,77,5,77,4,3,4,2,2,1,3,1,7,18,66
"1432",2,0,2,2,7,7,7,77,5,77,5,5,7,2,4,2,3,1,7,66,16
"1433",2,0,2,2,7,7,7,77,5,77,5,4,7,5,1,1,2,1,7,16,66
"1434",1,0,1,1,3,2,3,77,2,77,5,5,1,5,1,1,4,7,1,16,66
"1435",4,0,2,2,3,3,3,77,3,77,2,3,4,3,4,2,2,3,5,66,14
"1436",2,0,2,2,7,7,7,77,5,77,5,5,5,3,1,1,3,2,6,66,66
"1437",1,0,1,1,2,1,1,77,2,77,1,2,2,1,4,3,2,7,1,16,66
"1438",1,0,1,1,2,1,3,77,2,77,2,4,2,4,1,1,1,7,1,18,66
"1439",1,0,1,1,1,1,1,77,1,77,1,2,1,5,1,1,1,1,1,23,66
"1440",4,0,2,4,6,4,6,77,5,77,5,5,4,4,3,1,4,4,4,66,7
"1441",1,0,1,1,1,1,2,77,1,77,5,3,4,3,3,3,2,4,4,66,66
"1442",1,0,1,1,2,1,2,77,2,77,5,3,2,2,3,1,2,7,1,66,66
"1443",2,0,2,2,7,4,7,77,4,77,5,4,4,2,1,2,2,1,7,66,66
"1444",2,0,2,2,7,7,7,77,5,77,5,3,7,4,4,3,3,1,7,66,5
"1445",1,0,1,1,2,1,1,77,2,77,1,4,3,5,1,2,1,1,2,66,66
"1446",2,0,2,2,4,3,4,77,3,77,4,2,4,2,2,3,3,3,3,66,66
"1447",2,0,2,2,7,6,7,77,5,77,5,5,6,4,2,1,2,1,7,3,66
"1448",1,0,1,1,1,1,1,77,1,77,1,1,1,1,5,3,2,7,1,4,66
"1449",4,0,1,2,3,3,3,77,2,77,4,3,3,2,3,3,2,5,3,66,5
"1450",1,0,1,1,2,2,2,77,2,77,2,4,2,3,4,3,2,4,4,66,6
"1451",1,0,1,1,1,1,1,77,1,77,4,5,3,5,1,1,2,7,1,66,11
"1452",2,1,2,2,7,99,7,77,5,77,5,5,7,1,4,1,2,1,7,24,66
"1453",1,0,1,1,1,1,1,77,1,77,5,4,1,2,4,3,2,7,1,66,66
"1454",2,0,2,2,7,7,7,77,5,77,5,4,6,3,3,2,2,1,7,66,66
"1455",1,0,2,2,6,6,6,77,5,77,5,5,4,3,3,1,2,5,5,66,66
"1456",1,0,1,1,7,6,6,77,5,77,5,5,2,4,1,1,2,6,6,66,66
"1457",3,0,2,2,7,4,7,77,5,77,4,4,2,3,1,1,2,1,7,66,66
"1458",3,0,3,3,2,3,2,77,2,77,4,4,5,1,4,1,2,7,1,66,66
"1459",2,0,2,2,7,7,7,77,5,77,5,5,7,4,1,1,3,1,7,66,3
"1460",2,1,2,2,1,1,1,77,1,77,1,3,2,4,3,4,2,3,3,66,66
"1461",2,0,2,3,4,4,4,77,5,77,5,3,4,3,5,3,4,4,4,66,6
"1462",3,0,4,4,3,5,4,77,3,77,4,3,2,3,4,4,4,5,5,26,66
"1463",4,0,1,1,3,3,3,77,2,77,5,5,4,3,4,2,2,6,2,16,66
"1464",1,0,1,1,3,4,2,77,1,77,2,4,1,4,2,3,2,2,1,66,66
"1465",1,1,1,2,1,1,1,77,1,77,1,4,5,5,2,1,1,2,1,16,66
"1466",2,0,2,2,2,3,3,77,4,77,5,4,4,2,2,1,2,1,7,66,66
"1467",4,0,4,4,4,5,4,77,4,77,3,2,4,2,3,5,2,4,4,66,19
"1468",1,0,1,1,3,2,5,77,3,77,1,5,2,3,2,1,2,7,1,16,66
"1469",4,0,2,2,7,4,6,77,5,77,4,2,3,1,5,3,2,1,7,66,13
"1470",1,0,1,1,2,1,2,77,3,77,4,3,2,2,1,3,3,7,1,66,7
"1471",2,0,2,2,7,4,5,77,3,77,5,4,4,5,3,2,3,1,6,14,66
"1472",2,0,2,2,7,7,7,77,5,77,4,3,6,2,3,3,3,1,7,66,66
"1473",4,0,4,4,4,4,4,77,4,77,3,1,4,1,5,5,3,4,4,66,66
"1474",2,0,2,2,7,7,7,77,5,77,4,4,4,1,4,2,3,1,7,66,6
"1475",4,0,2,2,6,5,6,77,5,77,3,3,5,3,3,2,3,2,6,66,7
"1476",1,0,1,1,3,2,2,77,2,77,2,4,3,2,1,1,3,7,1,66,3
"1477",1,0,1,1,1,4,2,77,1,77,3,3,4,3,3,2,3,3,4,66,16
"1478",1,0,1,1,1,3,5,77,2,77,2,3,1,1,3,3,4,4,2,66,66
"1479",2,0,2,2,5,4,6,77,4,77,3,2,3,3,2,3,2,3,3,66,66
"1480",2,0,2,2,7,6,6,77,5,77,4,3,3,2,3,2,3,2,6,66,66
"1481",1,0,1,1,1,1,2,77,2,77,4,4,2,1,4,2,2,7,1,66,19
"1482",1,1,1,1,1,1,1,77,1,77,1,5,7,5,1,1,4,1,1,16,66
"1483",4,0,4,4,4,4,4,77,4,77,3,3,4,1,5,3,3,4,4,66,7
"1484",4,1,2,2,1,1,1,77,1,77,1,5,1,4,1,1,1,6,2,66,22
"1485",1,1,1,2,1,1,2,77,1,77,3,3,2,2,2,2,9,5,4,66,18
"1486",3,0,2,2,6,7,7,77,5,77,3,1,5,5,5,1,4,1,1,13,66
"1487",1,1,1,3,1,2,2,77,1,77,2,3,2,3,2,2,1,2,5,21,66
"1488",1,0,1,1,2,1,2,77,1,77,1,2,1,1,4,4,3,7,1,66,13
"1489",4,0,4,1,7,2,1,77,3,77,3,2,3,2,4,3,1,2,3,16,66
"1490",1,0,1,1,2,2,1,77,1,77,2,2,3,2,2,3,1,5,4,13,66
"1491",4,1,1,1,2,2,2,77,2,77,2,2,2,2,3,3,2,3,3,66,66
"1492",2,0,2,2,7,6,6,77,1,77,1,1,1,1,5,5,1,7,7,6,66
"1493",2,0,2,2,7,7,5,77,5,77,4,5,5,2,1,1,3,2,2,66,4
"1494",3,1,3,3,7,7,7,77,1,77,5,5,1,5,1,1,4,7,7,66,66
"1495",3,0,4,4,7,7,7,77,3,77,3,5,7,5,5,5,4,4,7,5,66
"1496",2,0,2,4,7,2,3,77,3,77,5,5,3,2,3,1,2,5,1,66,66
"1497",2,0,2,2,7,7,7,77,5,77,5,5,4,3,1,1,4,4,7,66,7
"1498",4,1,4,3,3,3,3,77,2,77,2,3,3,2,3,5,2,3,3,66,3
"1499",1,0,1,1,1,1,88,3,88,1,4,2,1,1,4,4,2,7,1,66,66
"1500",4,0,1,1,2,1,88,1,88,1,2,2,2,2,2,1,3,7,1,5,66
"1501",4,0,1,1,3,2,88,4,88,2,5,5,5,3,1,1,2,7,1,66,66
"1502",1,0,1,1,2,2,88,3,88,3,2,4,2,2,1,1,4,7,4,3,66
"1503",4,0,2,2,7,7,88,7,88,5,5,5,7,1,2,1,3,1,7,3,66
"1504",2,0,1,2,3,3,88,6,88,4,5,5,6,2,3,2,2,7,1,66,66
"1505",1,0,1,1,2,6,88,2,88,2,2,5,4,1,5,1,4,7,1,66,11
"1506",1,0,1,2,2,3,88,3,88,4,1,3,1,5,3,3,2,2,3,21,66
"1507",1,0,1,1,4,4,88,4,88,3,3,1,4,1,1,5,1,4,4,3,66
"1508",1,1,1,1,1,2,88,2,88,1,1,5,6,5,1,1,1,2,3,66,66
"1509",1,0,1,1,1,1,88,2,88,1,1,5,2,1,3,1,2,7,1,66,66
"1510",4,0,3,3,4,4,88,4,88,5,3,4,4,3,3,4,1,4,4,66,66
"1511",2,0,2,2,7,7,88,7,88,5,5,4,6,1,3,3,3,1,7,5,66
"1512",4,0,4,4,7,6,88,4,88,1,5,2,5,1,5,4,4,7,1,22,66
"1513",1,1,1,1,1,1,88,2,88,2,1,1,1,4,3,3,1,2,2,66,66
"1514",2,1,2,2,3,3,88,3,88,3,3,3,3,3,2,3,2,1,2,66,11
"1515",1,0,1,1,2,1,88,5,88,3,5,5,4,2,1,1,3,7,1,66,13
"1516",2,0,2,2,3,3,88,2,88,5,5,5,1,4,1,1,3,2,2,66,66
"1517",4,0,4,4,4,5,88,4,88,4,4,4,3,1,5,2,3,4,4,22,66
"1518",2,0,2,2,7,7,88,7,88,5,5,5,7,4,2,1,3,1,7,66,66
"1519",1,0,1,1,3,2,88,2,88,1,2,3,2,2,2,2,2,3,2,23,66
"1520",4,0,2,2,7,4,88,6,88,5,5,3,6,1,1,1,3,1,7,66,66
"1521",2,0,1,1,1,1,88,3,88,1,5,5,4,5,1,1,3,7,1,66,66
"1522",1,1,1,1,1,1,88,1,88,1,1,4,2,5,1,2,1,2,2,16,66
"1523",2,0,2,2,3,2,88,3,88,3,3,2,3,2,1,2,3,3,3,66,66
"1524",1,0,1,1,4,4,88,4,88,3,3,1,4,3,3,3,2,4,4,66,4
"1525",2,0,2,2,7,4,88,7,88,5,4,2,4,2,4,3,2,1,7,3,66
"1526",2,0,3,3,7,7,88,7,88,5,5,4,3,5,1,2,2,1,7,7,66
"1527",2,0,2,2,7,6,88,7,88,5,4,3,4,1,5,2,2,2,4,17,66
"1528",1,0,4,4,7,2,88,4,88,2,5,5,1,4,2,1,2,2,3,66,66
"1529",1,0,1,1,1,1,88,1,88,1,1,1,1,1,4,3,2,7,1,66,18
"1530",2,0,2,2,7,7,88,7,88,5,5,4,4,2,3,4,3,1,7,8,66
"1531",3,0,4,4,4,4,88,4,88,4,5,5,5,3,1,1,3,5,4,66,66
"1532",1,0,1,1,2,3,88,4,88,1,5,5,1,4,2,1,1,7,1,66,23
"1533",2,0,2,2,7,5,88,6,88,5,3,3,4,2,1,1,3,4,4,66,66
"1534",2,0,2,2,7,7,88,7,88,5,4,3,3,3,3,2,3,3,4,66,22
"1535",1,0,1,1,1,1,88,1,88,1,5,2,2,1,4,2,1,7,1,66,22
"1536",4,0,4,4,4,4,88,4,88,3,4,2,4,2,2,3,4,4,4,3,66
"1537",4,0,1,1,2,2,88,2,88,2,5,3,4,3,5,3,3,7,1,66,66
"1538",4,0,4,2,2,1,88,4,88,1,2,1,4,3,5,4,2,3,5,1,66
"1539",1,0,1,1,1,1,88,1,88,1,4,3,1,2,3,1,1,7,1,66,10
"1540",1,0,1,1,2,4,88,4,88,3,4,3,3,3,3,3,3,4,2,3,66
"1541",2,0,2,2,7,7,88,7,88,5,5,1,4,1,4,5,3,3,7,66,66
"1542",4,1,2,1,2,3,88,2,88,2,1,4,5,4,2,1,2,6,6,66,66
"1543",4,0,4,4,4,4,88,4,88,4,3,3,4,3,3,3,2,4,4,5,66
"1544",2,1,2,2,7,7,88,7,88,5,5,5,7,4,2,1,2,1,7,66,66
"1545",2,0,2,2,7,7,88,7,88,5,5,3,7,1,4,4,3,1,7,66,66
"1546",2,0,3,3,4,4,88,4,88,3,3,3,4,3,3,3,4,4,4,10,66
"1547",1,0,1,1,1,1,88,1,88,1,2,3,1,2,2,2,2,7,1,66,99
"1548",1,0,1,1,1,1,88,1,88,1,1,3,1,2,2,1,2,7,1,66,66
"1549",2,0,2,2,7,6,88,7,88,5,5,5,7,5,3,1,3,1,7,23,66
"1550",1,0,1,1,1,1,88,2,88,2,5,1,1,1,4,5,1,7,1,66,66
"1551",1,0,1,1,1,1,88,2,88,1,3,2,1,1,5,2,2,7,1,66,66
"1552",1,0,1,1,5,2,88,2,88,5,1,1,3,1,5,5,1,6,4,66,66
"1553",1,0,1,1,1,2,88,3,88,1,2,3,3,2,2,1,2,7,1,66,16
"1554",4,0,4,4,4,4,88,4,88,3,4,3,4,3,2,2,4,4,4,10,66
"1555",2,0,2,3,3,6,88,4,88,3,3,4,1,1,4,1,3,3,4,66,12
"1556",2,0,2,2,7,7,88,7,88,5,5,5,7,2,4,1,1,1,7,66,4
"1557",1,0,1,1,2,4,88,3,88,1,4,3,4,3,3,1,2,3,7,7,66
"1558",4,0,3,3,6,3,88,4,88,4,4,3,4,2,4,3,2,3,4,66,66
"1559",4,0,4,4,4,4,88,4,88,5,3,2,4,1,2,4,2,4,6,66,1
"1560",1,1,1,1,1,2,88,2,88,1,2,4,4,4,2,2,1,2,4,19,66
"1561",2,0,2,2,4,5,88,4,88,1,3,2,5,2,4,2,2,3,4,11,66
"1562",4,0,2,2,6,6,88,6,88,4,2,3,2,2,1,1,1,2,2,66,66
"1563",1,0,1,1,1,1,88,1,88,1,1,1,2,3,3,3,1,7,1,4,66
"1564",4,0,1,1,1,1,88,1,88,1,1,1,1,3,1,3,2,7,1,66,66
"1565",1,0,1,1,2,2,88,2,88,2,2,4,4,2,2,1,2,2,2,66,21
"1566",3,0,3,1,3,3,88,4,88,3,2,2,4,2,2,2,3,4,4,66,66
"1567",1,1,1,1,1,1,88,1,88,1,1,5,1,5,1,1,1,1,1,16,66
"1568",4,0,1,1,2,2,88,2,88,1,1,3,2,1,2,1,2,7,1,66,66
"1569",1,0,1,1,2,1,88,2,88,2,1,2,1,1,4,3,4,7,1,10,66
"1570",3,0,3,1,6,3,88,3,88,3,5,3,3,2,4,2,3,6,2,16,66
"1571",1,0,4,2,4,3,88,4,88,4,5,3,4,1,2,2,3,6,2,66,66
"1572",1,0,1,1,2,1,88,3,88,2,4,5,1,2,1,1,2,7,1,25,66
"1573",1,0,1,1,1,1,88,1,88,1,4,3,1,3,1,4,2,7,1,66,4
"1574",2,0,2,1,2,1,88,2,88,2,5,4,2,1,3,3,3,7,1,66,66
"1575",2,0,2,2,5,5,88,4,88,4,2,3,4,3,1,1,3,2,4,66,7
"1576",2,0,2,2,1,2,88,1,88,2,1,5,2,5,3,4,1,2,1,66,66
"1577",3,0,3,2,7,6,88,4,88,4,5,5,6,5,4,1,2,1,7,66,21
"1578",2,0,2,2,7,7,88,7,88,5,5,4,3,3,1,2,3,1,7,66,13
"1579",4,0,4,4,2,4,88,4,88,1,4,4,4,2,3,2,4,7,1,66,66
"1580",2,0,2,2,7,7,88,7,88,5,5,5,6,5,1,1,2,1,7,20,66
"1581",3,0,4,4,7,4,88,4,88,3,3,2,3,4,3,3,3,3,5,14,66
"1582",1,0,1,1,1,1,88,1,88,1,4,3,3,1,5,3,4,7,1,6,66
"1583",1,0,1,1,2,1,88,4,88,1,3,2,1,2,2,4,2,7,1,66,66
"1584",1,0,1,1,2,1,88,3,88,2,1,2,3,2,2,1,4,7,1,7,66
"1585",2,1,2,2,3,3,88,3,88,2,2,2,3,2,2,2,1,3,3,22,66
"1586",2,0,2,2,7,7,88,7,88,5,4,3,7,3,3,1,2,1,7,8,66
"1587",2,0,1,1,1,1,88,1,88,1,5,5,5,5,1,1,1,1,1,66,66
"1588",3,0,3,3,3,4,88,5,88,4,4,3,2,4,2,2,1,2,3,11,66
"1589",1,0,4,1,1,3,88,5,88,1,1,4,5,4,1,1,1,1,1,66,66
"1590",1,0,1,1,1,1,88,1,88,1,1,2,1,2,1,3,2,7,1,66,66
"1591",1,0,1,1,2,2,88,3,88,1,2,3,2,1,4,3,2,7,1,66,22
"1592",2,0,2,2,7,7,88,7,88,5,4,3,4,4,3,3,2,2,7,6,66
"1593",2,0,2,3,7,7,88,7,88,5,4,5,7,2,3,1,3,1,7,66,7
"1594",1,1,1,1,1,1,88,1,88,1,1,1,1,1,1,1,4,1,1,21,66
"1595",1,0,1,1,1,1,88,3,88,1,1,4,3,5,3,3,1,7,1,66,66
"1596",1,0,2,1,1,2,88,1,88,1,1,2,1,5,1,2,1,1,7,26,66
"1597",4,0,1,1,1,1,88,2,88,1,1,2,4,1,5,4,4,7,1,66,66
"1598",2,0,3,3,2,3,88,2,88,1,2,2,2,2,2,1,1,2,3,66,66
"1599",3,0,2,3,5,3,88,5,88,5,5,3,3,1,4,3,3,4,4,66,21
"1600",2,0,2,2,1,2,88,1,88,1,2,2,2,3,2,2,2,2,1,22,66
"1601",1,0,1,1,1,1,88,1,88,1,5,2,3,2,4,1,3,7,1,11,66
"1602",4,0,4,4,4,4,88,4,88,3,3,3,4,3,3,3,4,4,4,66,1
"1603",1,0,1,1,1,1,88,2,88,1,5,2,1,2,2,2,2,7,1,66,66
"1604",2,0,2,2,5,4,88,4,88,4,3,4,4,2,3,2,1,2,5,17,66
"1605",1,0,1,1,1,1,88,1,88,1,1,1,4,1,3,3,4,7,1,66,66
"1606",4,0,1,1,1,1,88,1,88,1,3,5,4,3,1,2,1,1,1,66,66
"1607",3,0,2,2,7,5,88,6,88,5,5,2,5,1,3,2,3,1,5,66,16
"1608",4,0,4,1,3,2,88,4,88,3,5,3,3,2,4,1,3,3,2,66,2
"1609",1,0,1,1,3,4,88,4,88,3,5,3,3,3,3,3,2,5,3,66,66
"1610",1,1,1,1,1,1,88,1,88,1,1,1,1,5,2,2,1,1,1,66,66
"1611",1,0,2,2,7,7,88,7,88,5,5,4,5,2,2,1,3,1,7,66,15
"1612",1,0,2,1,6,2,88,5,88,5,5,5,2,2,3,1,1,1,7,19,66
"1613",9,1,2,2,2,3,88,3,88,3,3,4,3,4,4,4,3,4,4,66,1
"1614",1,1,1,2,3,3,88,3,88,2,2,4,3,3,3,3,3,4,4,20,66
"1615",4,0,4,4,7,7,88,7,88,5,5,1,1,5,5,5,4,7,2,66,66
"1616",1,1,1,1,1,1,88,1,88,1,5,3,1,1,3,2,3,7,1,66,66
"1617",1,0,1,1,1,1,88,1,88,1,2,1,1,3,2,3,2,7,1,16,66
"1618",2,0,2,2,7,7,88,7,88,3,5,5,6,1,2,2,3,1,7,66,66
"1619",2,0,2,1,4,3,88,5,88,3,2,3,2,3,4,2,3,3,4,13,66
"1620",4,0,2,3,6,6,88,7,88,5,4,3,4,1,4,3,3,1,7,66,1
"1621",1,1,1,1,4,4,88,4,88,3,3,3,4,3,3,3,2,4,4,66,3
"1622",1,0,2,4,7,7,88,7,88,5,4,5,7,2,1,1,3,1,7,15,66
"1623",4,0,2,2,7,7,88,7,88,5,5,5,3,2,1,1,2,1,7,66,11
"1624",4,0,1,4,4,4,88,4,88,1,4,3,4,3,3,3,2,4,4,1,66
"1625",2,0,2,2,7,5,88,7,88,5,5,5,7,2,1,1,3,7,7,66,66
"1626",2,0,2,2,7,6,88,7,88,4,5,5,2,3,2,1,3,1,7,22,66
"1627",1,0,1,1,3,2,88,2,88,3,5,4,2,1,5,3,2,7,1,66,66
"1628",1,0,2,2,6,3,88,3,88,2,3,2,2,2,3,2,2,3,4,66,3
"1629",3,0,2,2,7,6,88,7,88,5,4,3,4,2,5,4,3,1,7,1,66
"1630",4,0,2,2,6,3,88,4,88,5,2,2,4,1,5,4,1,1,6,66,11
"1631",2,0,2,2,7,5,88,7,88,5,5,4,6,4,3,1,3,1,7,66,66
"1632",4,0,3,3,5,4,88,4,88,4,2,3,1,5,5,5,4,4,4,1,66
"1633",1,0,1,1,1,1,88,5,88,1,1,1,3,5,3,1,1,7,1,5,66
"1634",4,0,2,2,7,7,88,7,88,5,5,5,7,1,4,1,2,1,7,66,2
"1635",2,0,2,2,6,3,88,7,88,5,4,5,5,3,2,1,1,3,6,66,21
"1636",1,0,1,1,3,2,88,3,88,3,2,2,2,3,4,3,4,6,2,22,66
"1637",4,0,2,2,7,7,88,7,88,5,5,5,3,2,1,2,2,1,7,66,66
"1638",2,0,3,2,7,5,88,7,88,5,5,5,2,2,3,1,2,1,7,7,66
"1639",2,0,2,2,7,7,88,7,88,5,3,3,4,1,1,3,2,1,7,66,66
"1640",1,0,1,1,1,1,88,2,88,1,5,3,1,2,4,2,1,7,1,66,66
"1641",3,0,2,2,7,5,88,6,88,4,5,3,3,2,2,3,3,2,4,66,18
"1642",2,0,3,3,7,5,88,99,88,5,4,5,3,3,4,1,4,1,7,66,1
"1643",1,0,2,1,6,6,88,7,88,5,5,5,3,5,1,1,3,7,7,66,66
"1644",1,0,1,1,1,2,88,4,88,2,2,2,1,1,4,4,2,7,1,22,66
"1645",2,0,2,2,6,4,88,6,88,5,5,5,6,3,1,1,1,2,7,66,6
"1646",2,0,2,2,6,4,88,5,88,4,4,2,3,2,4,3,2,5,4,4,66
"1647",2,0,3,2,3,5,88,5,88,3,3,4,4,4,4,4,4,4,4,66,4
"1648",1,1,1,1,5,3,88,3,88,1,3,3,3,3,2,2,2,3,4,66,22
"1649",1,0,1,1,2,1,88,2,88,2,4,5,1,2,3,3,2,7,1,66,66
"1650",1,1,1,1,4,4,88,4,88,3,3,4,3,3,3,3,2,3,3,66,22
"1651",4,0,2,2,7,7,88,7,88,4,5,3,6,1,5,3,3,1,7,66,66
"1652",4,0,4,4,4,5,88,5,88,3,3,3,4,3,3,3,3,4,4,21,66
"1653",2,1,2,2,7,7,88,7,88,5,5,4,7,2,1,3,3,1,7,3,66
"1654",1,0,1,1,1,1,88,1,88,1,5,1,2,1,5,5,2,7,1,4,66
"1655",4,0,4,4,4,4,88,4,88,5,3,3,4,1,2,3,4,4,4,66,66
"1656",2,0,2,2,7,7,88,7,88,5,5,4,7,3,3,2,3,1,7,66,10
"1657",1,0,1,1,1,1,88,2,88,1,1,3,1,2,1,1,1,7,1,66,66
